blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
86,C'WEALTH CL,10,1964,Y,N,N,N,N,N,QT,100,0,10,90,0,0,0,0,0,0,0,0,0
86,CIRCUIT RD,2,1969,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
86,DAWSON RD,47,2015,Y,N,N,N,N,N,QT,320,0,0,0,240,80,0,0,0,0,0,0,0
86,LOR 2 TOA PAYOH,10,1994,Y,N,N,Y,N,N,TP,72,0,0,0,54,18,0,0,0,0,0,0,0
86,MARINE PARADE CTRL,4,1976,N,Y,N,N,N,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
86,REDHILL CL,16,1972,Y,Y,N,N,N,N,BM,144,0,0,144,0,0,0,0,0,0,0,0,0
86,TELOK BLANGAH HTS,30,2001,Y,N,N,N,N,N,BM,130,0,0,0,58,72,0,0,0,0,0,0,0
86,WHAMPOA DR,16,1973,Y,Y,N,N,N,N,KWN,198,0,0,197,0,1,0,0,0,0,0,0,0
86A,DAWSON RD,1,2015,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
86A,TELOK BLANGAH HTS,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
860,JURONG WEST ST 81,15,1994,Y,N,N,N,N,N,JW,60,0,0,0,0,0,60,0,0,0,0,0,0
860,TAMPINES AVE 5,11,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,0,0,80,0,0,0,0,0,0
860,WOODLANDS ST 83,11,1994,Y,N,N,Y,N,N,WL,60,0,0,0,40,20,0,0,0,0,0,0,0
860,YISHUN AVE 4,12,1988,Y,N,N,N,N,N,YS,73,0,0,0,35,38,0,0,0,0,0,0,0
860A,TAMPINES AVE 5,4,1987,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
860B,TAMPINES AVE 5,4,1987,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
861,JURONG WEST ST 81,15,1994,Y,N,N,N,N,N,JW,66,0,0,0,0,0,66,0,0,0,0,0,0
861,TAMPINES AVE 5,13,1987,Y,Y,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
861,WOODLANDS ST 83,11,1994,Y,N,N,Y,N,N,WL,60,0,0,0,0,60,0,0,0,0,0,0,0
861,YISHUN AVE 4,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
861A,TAMPINES AVE 5,13,1987,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
862,JURONG WEST ST 81,15,1994,Y,N,N,Y,N,N,JW,62,0,0,0,0,0,62,0,0,0,0,0,0
862,TAMPINES ST 83,13,1987,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
862,WOODLANDS ST 83,11,1994,Y,N,N,Y,N,N,WL,60,0,0,0,0,60,0,0,0,0,0,0,0
862,YISHUN AVE 4,12,1986,Y,N,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
862A,TAMPINES ST 83,13,1987,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
862A,WOODLANDS ST 83,1,1995,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
863,JURONG WEST ST 81,7,1994,Y,Y,N,N,N,N,JW,54,0,0,0,24,30,0,0,0,0,0,0,0
863,TAMPINES ST 83,11,1987,Y,N,N,N,N,N,TAP,80,0,0,0,0,0,80,0,0,0,0,0,0
863,WOODLANDS ST 83,11,1994,Y,N,N,Y,N,N,WL,60,0,0,0,0,60,0,0,0,0,0,0,0
863,YISHUN AVE 4,12,1988,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
863A,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
863B,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
864,JURONG WEST ST 81,14,1995,Y,N,N,N,N,N,JW,132,0,0,0,93,39,0,0,0,0,0,0,0
864,TAMPINES ST 83,13,1987,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
864,WOODLANDS ST 83,11,1994,Y,N,N,N,N,N,WL,60,0,0,0,0,60,0,0,0,0,0,0,0
864,YISHUN AVE 4,12,1988,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
864A,TAMPINES ST 83,13,1987,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
864B,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
865,JURONG WEST ST 81,7,1994,Y,N,N,N,N,N,JW,54,0,0,0,18,36,0,0,0,0,0,0,0
865,TAMPINES ST 83,12,1988,Y,Y,N,N,N,N,TAP,77,0,0,0,55,22,0,0,0,0,0,0,0
865,WOODLANDS ST 83,12,1995,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0
865,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,121,0,0,0,63,58,0,0,0,0,0,0,0
865A,JURONG WEST ST 81,4,1994,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
866,JURONG WEST ST 81,14,1994,Y,N,N,N,N,N,JW,65,0,0,0,46,19,0,0,0,0,0,0,0
866,TAMPINES ST 83,15,1988,Y,N,N,Y,N,N,TAP,110,0,0,0,88,22,0,0,0,0,0,0,0
866,WOODLANDS ST 83,12,1994,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0
866,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,116,0,0,0,64,52,0,0,0,0,0,0,0
866A,TAMPINES ST 83,4,2004,N,Y,N,Y,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
866A,WOODLANDS ST 83,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
867,TAMPINES ST 83,12,1988,Y,N,N,Y,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
867,WOODLANDS ST 83,12,1994,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0
867,YISHUN ST 81,12,1986,Y,Y,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
867A,TAMPINES ST 83,9,1988,Y,N,N,Y,N,N,TAP,56,0,0,0,0,0,56,0,0,0,0,0,0
868,TAMPINES ST 83,12,1988,Y,N,N,N,N,N,TAP,110,0,0,0,70,40,0,0,0,0,0,0,0
868,WOODLANDS ST 83,12,1994,Y,N,N,N,N,N,WL,56,0,0,0,0,0,56,0,0,0,0,0,0
868,YISHUN ST 81,12,1986,Y,Y,N,Y,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
868A,TAMPINES AVE 8,16,2014,Y,N,N,Y,N,N,TAP,90,0,0,30,60,0,0,0,0,0,0,0,0
868B,TAMPINES AVE 8,16,2014,Y,N,N,N,N,N,TAP,118,0,3,0,58,0,0,0,57,0,0,0,0
868C,TAMPINES AVE 8,15,2014,Y,N,N,Y,N,N,TAP,126,0,9,42,0,0,0,0,75,0,0,0,0
868D,TAMPINES AVE 8,1,2015,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
869,TAMPINES ST 83,12,1988,Y,N,N,N,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
869,WOODLANDS ST 83,12,1994,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0
869A,TAMPINES AVE 8,16,2014,Y,N,N,N,N,N,TAP,90,0,0,30,60,0,0,0,0,0,0,0,0
869B,TAMPINES AVE 8,15,2014,Y,N,N,N,N,N,TAP,98,0,0,56,42,0,0,0,0,0,0,0,0
869C,TAMPINES AVE 8,6,2013,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
87,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,15,0,0,11,4,0,0,0,0,0,0,0,0
87,C'WEALTH CL,10,1964,Y,N,N,N,N,N,QT,98,0,10,86,2,0,0,0,0,0,0,0,0
87,CIRCUIT RD,10,1969,Y,Y,N,N,N,N,GL,78,0,0,76,0,2,0,0,0,0,0,0,0
87,DAWSON RD,47,2015,Y,N,N,N,N,N,QT,320,0,0,160,160,0,0,0,0,0,0,0,0
87,MARINE PARADE CTRL,4,1976,N,Y,N,N,N,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
87,REDHILL CL,25,1993,Y,N,N,Y,N,N,BM,114,0,0,0,0,114,0,0,0,0,0,0,0
87,TELOK BLANGAH HTS,30,2001,Y,N,N,N,N,N,BM,130,0,0,0,58,72,0,0,0,0,0,0,0
87,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
87,ZION RD,25,1974,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0
870,TAMPINES ST 83,12,1988,Y,N,N,N,N,N,TAP,110,0,0,0,70,40,0,0,0,0,0,0,0
870,WOODLANDS ST 81,12,1994,Y,N,N,N,N,N,WL,55,0,0,0,11,44,0,0,0,0,0,0,0
870,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0
870A,TAMPINES ST 86,16,2015,Y,N,N,Y,N,N,TAP,135,0,0,0,90,45,0,0,0,0,0,0,0
870B,TAMPINES ST 86,5,2015,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
870C,TAMPINES ST 86,1,2015,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
871,TAMPINES ST 84,12,1988,Y,N,N,Y,N,N,TAP,110,0,0,0,70,40,0,0,0,0,0,0,0
871,WOODLANDS ST 81,10,1994,Y,Y,N,N,N,N,WL,63,0,0,0,45,18,0,0,0,0,0,0,0
871,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0
871A,TAMPINES ST 84,12,1988,Y,N,N,N,N,N,TAP,87,0,0,0,68,19,0,0,0,0,0,0,0
871B,TAMPINES ST 86,16,2015,Y,N,N,Y,N,N,TAP,135,0,0,0,90,45,0,0,0,0,0,0,0
871C,TAMPINES ST 86,16,2015,Y,N,N,N,N,N,TAP,110,0,0,0,35,75,0,0,0,0,0,0,0
872,TAMPINES ST 84,12,1988,Y,N,N,N,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
872,WOODLANDS ST 81,12,1994,Y,N,N,N,N,N,WL,69,0,0,0,38,31,0,0,0,0,0,0,0
872,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0
872A,TAMPINES ST 86,16,2016,Y,N,N,N,N,N,TAP,240,0,0,0,0,0,0,0,0,135,105,0,0
872B,TAMPINES ST 86,16,2016,Y,N,N,N,N,N,TAP,270,0,0,0,0,0,0,0,0,165,105,0,0
872C,TAMPINES ST 86,2,2016,N,Y,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
873,TAMPINES ST 84,12,1988,Y,Y,N,N,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
873,WOODLANDS ST 81,12,1994,Y,N,N,N,N,N,WL,102,0,0,0,80,22,0,0,0,0,0,0,0
873,YISHUN ST 81,12,1987,Y,N,N,N,N,N,YS,116,0,0,0,64,52,0,0,0,0,0,0,0
874,TAMPINES ST 84,12,1988,Y,N,N,Y,N,N,TAP,110,0,0,0,70,40,0,0,0,0,0,0,0
874,WOODLANDS ST 82,12,1994,Y,N,N,Y,N,N,WL,142,0,0,0,120,22,0,0,0,0,0,0,0
874,YISHUN ST 81,12,1987,Y,N,N,Y,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
874A,TAMPINES ST 84,9,1988,Y,N,N,N,N,N,TAP,64,0,0,0,0,0,64,0,0,0,0,0,0
874A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
875,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
875,WOODLANDS ST 82,12,1994,Y,N,N,Y,N,N,WL,120,0,0,0,98,22,0,0,0,0,0,0,0
875,YISHUN ST 81,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
876,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0
876,WOODLANDS AVE 9,12,1994,Y,N,N,Y,N,N,WL,99,0,0,0,33,66,0,0,0,0,0,0,0
876,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,48,0,0,0,30,18,0,0,0,0,0,0,0
877,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
877,WOODLANDS AVE 9,12,1994,Y,N,N,Y,N,N,WL,99,0,0,0,33,66,0,0,0,0,0,0,0
877,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0
878,TAMPINES AVE 8,12,1987,Y,Y,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
878,WOODLANDS AVE 9,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
878,YISHUN ST 81,4,1987,Y,N,N,N,N,N,YS,12,0,0,6,6,0,0,0,0,0,0,0,0
878A,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,101,0,0,40,61,0,0,0,0,0,0,0,0
878B,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,82,0,0,27,55,0,0,0,0,0,0,0,0
878C,TAMPINES AVE 8,2,2016,N,Y,N,Y,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
879,TAMPINES AVE 8,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
879,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
879,YISHUN ST 81,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
879A,TAMPINES AVE 8,15,2016,Y,N,N,N,N,N,TAP,105,0,0,38,67,0,0,0,0,0,0,0,0
879B,TAMPINES AVE 8,15,2016,Y,N,N,Y,N,N,TAP,136,0,0,55,81,0,0,0,0,0,0,0,0
879C,TAMPINES AVE 8,6,2016,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
879D,TAMPINES AVE 8,1,2017,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
88,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,46,0,0,40,6,0,0,0,0,0,0,0,0
88,C'WEALTH CL,10,1964,Y,N,N,N,N,N,QT,97,0,10,84,3,0,0,0,0,0,0,0,0
88,CIRCUIT RD,2,1969,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
88,DAWSON RD,47,2015,Y,N,N,N,N,N,QT,320,0,0,0,282,38,0,0,0,0,0,0,0
88,REDHILL CL,16,1993,Y,N,N,N,N,N,BM,60,0,0,0,60,0,0,0,0,0,0,0,0
88,TANGLIN HALT RD,5,2007,N,Y,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
88,TELOK BLANGAH HTS,30,2000,Y,N,N,N,N,N,BM,145,0,0,0,58,87,0,0,0,0,0,0,0
88,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
88A,DAWSON RD,1,2016,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
88A,REDHILL CL,5,1993,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
88A,TELOK BLANGAH HTS,5,2000,N,Y,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
880,TAMPINES AVE 8,9,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0
880,WOODLANDS ST 82,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,22,66,0,0,0,0,0,0,0
880,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0
880A,TAMPINES AVE 8,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0
881,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
881,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,77,0,0,0,11,66,0,0,0,0,0,0,0
881A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
882,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0
882,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0
882A,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
883,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
883,WOODLANDS ST 82,2,1996,N,Y,Y,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
883A,WOODLANDS ST 82,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
884,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
885,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0
885A,TAMPINES ST 83,14,2011,Y,N,N,N,N,N,TAP,234,0,0,0,0,0,0,0,0,182,52,0,0
886,TAMPINES ST 83,9,1987,Y,N,N,N,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0
886A,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0
886A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,60,60,0,0,0,0,0,0,0,0
886B,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0
886C,WOODLANDS DR 50,16,2013,Y,Y,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0
886D,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,130,0,8,30,0,0,0,0,92,0,0,0,0
887,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
887,WOODLANDS DR 50,6,2013,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
887A,TAMPINES ST 81,4,1988,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0
887A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0
887B,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,84,0,0,42,42,0,0,0,0,0,0,0,0
887C,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,120,0,3,28,0,0,0,0,89,0,0,0,0
888,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
888,WOODLANDS DR 50,2,1996,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
888A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
888A,WOODLANDS DR 50,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
889,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
889,WOODLANDS DR 50,7,2015,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
889A,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,78,42,0,0,0,0,0,0,0
889A,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,120,0,0,0,90,30,0,0,0,0,0,0,0
889B,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
889C,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,88,0,0,0,60,28,0,0,0,0,0,0,0
889D,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,118,0,0,0,88,30,0,0,0,0,0,0,0
89,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,48,0,0,40,8,0,0,0,0,0,0,0,0
89,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,98,0,10,85,2,0,0,0,0,0,0,1,0
89,CIRCUIT RD,1,2009,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
89,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,154,0,2,22,99,12,0,0,19,0,0,0,0
89,MARINE PARADE CTRL,6,1976,N,Y,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
89,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0
89,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,379,0,4,116,185,40,0,0,34,0,0,0,0
89,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
89A,DAWSON RD,4,2014,N,N,N,N,Y,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
890,TAMPINES AVE 1,4,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
890,WOODLANDS DR 50,1,2016,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
890A,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
890A,WOODLANDS DR 50,16,2016,Y,N,N,Y,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0
890B,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
890B,WOODLANDS DR 50,16,2016,Y,N,N,N,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0
890C,TAMPINES AVE 1,14,2014,Y,N,N,N,N,N,TAP,55,0,0,39,16,0,0,0,0,0,0,0,0
891,TAMPINES AVE 8,16,1996,Y,Y,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0
891A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0
891A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0
891B,TAMPINES AVE 8,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
891B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0
891C,WOODLANDS DR 50,5,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
892,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
892A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0
892A,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,120,0,0,0,70,50,0,0,0,0,0,0,0
892B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0
892C,WOODLANDS DR 50,5,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
893,TAMPINES AVE 8,16,1996,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0
893,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
893A,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
893A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0
893B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0
893C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0
893D,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0
894,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
894A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
894A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,88,0,0,0,58,30,0,0,0,0,0,0,0
894B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,50,40,0,0,0,0,0,0,0
894C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,54,30,0,0,0,0,0,0,0
894D,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,102,0,0,0,62,40,0,0,0,0,0,0,0
895,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0
895A,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0
895A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0
895B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
895C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0
895D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
895E,WOODLANDS DR 50,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
896,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0
896A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,66,0,0,0,0,0,66,0,0,0,0,0,0
896A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0
896B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
896C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0
