blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
279A,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,168,0,17,28,0,0,0,0,123,0,0,0,0
279B,SENGKANG EAST AVE,15,2014,Y,N,N,Y,N,N,SK,84,0,0,0,28,56,0,0,0,0,0,0,0
279C,SENGKANG EAST AVE,15,2014,Y,N,N,Y,N,N,SK,140,0,5,56,0,0,0,0,79,0,0,0,0
28,BALAM RD,19,1995,Y,N,N,N,N,N,GL,89,0,0,0,53,36,0,0,0,0,0,0,0
28,BENDEMEER RD,24,1971,Y,N,N,N,N,N,KWN,91,0,0,67,23,1,0,0,0,0,0,0,0
28,CASSIA CRES,19,1997,Y,N,N,N,N,N,GL,155,0,0,0,101,54,0,0,0,0,0,0,0
28,DOVER CRES,9,2007,N,Y,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
28,GHIM MOH LINK,40,2011,Y,N,N,N,N,N,QT,308,0,0,0,233,75,0,0,0,0,0,0,0
28,HOY FATT RD,16,1967,Y,Y,N,N,N,N,BM,148,0,28,117,2,0,0,0,0,0,1,0,0
28,JLN KLINIK,10,1963,Y,N,N,N,N,N,BM,173,0,37,128,7,0,0,0,0,0,1,0,0
28,JLN BT MERAH,16,1967,Y,Y,N,N,N,N,BM,206,0,58,143,4,0,0,0,0,0,1,0,0
28,JLN BAHAGIA,10,1963,Y,N,N,N,N,N,KWN,119,0,0,118,1,0,0,0,0,0,0,0,0
28,KELANTAN RD,16,1977,Y,Y,N,N,N,N,CT,138,0,0,135,0,3,0,0,0,0,0,0,0
28,MARSILING DR,13,1976,Y,N,N,N,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0
28,MARINE CRES,25,1974,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
28,NEW UPP CHANGI RD,14,1976,Y,N,N,Y,N,N,BD,231,0,0,228,0,3,0,0,0,0,0,0,0
28,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,107,0,23,74,7,0,0,0,0,0,2,1,0
28,TELOK BLANGAH RISE,13,1975,Y,N,N,Y,N,N,BM,142,0,0,140,0,2,0,0,0,0,0,0,0
28,TIONG BAHRU RD,4,1949,Y,Y,N,N,N,N,BM,12,0,0,12,0,0,0,0,0,0,0,0,0
28A,BALAM RD,5,1995,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
28A,BEO CRES,5,1998,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
28A,DOVER CRES,40,2009,Y,N,N,N,N,N,QT,204,0,0,0,126,78,0,0,0,0,0,0,0
28A,KELANTAN RD,1,2003,N,N,N,N,N,Y,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
28B,DOVER CRES,40,2009,Y,N,N,N,N,N,QT,260,0,0,78,182,0,0,0,0,0,0,0,0
28B,HOY FATT RD,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
28C,DOVER CRES,40,2009,Y,N,N,Y,N,N,QT,272,0,0,76,195,0,1,0,0,0,0,0,0
28D,DOVER CRES,35,2010,Y,N,N,N,N,N,QT,206,0,0,0,138,68,0,0,0,0,0,0,0
280,BISHAN ST 24,2,1991,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
280,BT BATOK EAST AVE 3,10,1986,Y,Y,N,N,N,N,BB,109,0,0,93,16,0,0,0,0,0,0,0,0
280,CHOA CHU KANG AVE 3,15,1990,Y,N,N,Y,N,N,CCK,114,0,0,0,114,0,0,0,0,0,0,0,0
280,SENGKANG EAST AVE,1,2015,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
280,TAMPINES ST 22,10,1983,Y,Y,N,N,N,N,TAP,87,0,0,35,52,0,0,0,0,0,0,0,0
280,TOH GUAN RD,16,1996,Y,N,N,N,N,N,JE,95,0,0,0,95,0,0,0,0,0,0,0,0
280,YISHUN ST 22,12,1984,Y,N,N,N,N,N,YS,114,0,0,0,114,0,0,0,0,0,0,0,0
280A,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,84,0,0,0,42,42,0,0,0,0,0,0,0
280B,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,84,0,0,0,42,42,0,0,0,0,0,0,0
281,BISHAN ST 24,4,1991,Y,N,N,N,N,N,BH,25,0,0,0,25,0,0,0,0,0,0,0,0
281,BT BATOK EAST AVE 3,4,1986,Y,Y,N,N,N,N,BB,15,0,0,10,4,1,0,0,0,0,0,0,0
281,CHOA CHU KANG AVE 3,14,1990,Y,N,N,Y,N,N,CCK,78,0,0,0,78,0,0,0,0,0,0,0,0
281,SENGKANG EAST AVE,7,2014,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
281,TAMPINES ST 22,10,1983,Y,N,N,N,N,N,TAP,90,0,0,36,54,0,0,0,0,0,0,0,0
281,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
281,YISHUN ST 22,4,1985,Y,N,N,N,N,N,YS,16,0,0,0,0,0,16,0,0,0,0,0,0
281A,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,84,0,0,56,28,0,0,0,0,0,0,0,0
281B,SENGKANG EAST AVE,15,2014,Y,N,N,Y,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
282,BISHAN ST 22,4,1991,N,Y,N,N,Y,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
282,CHOA CHU KANG AVE 3,13,1991,Y,N,N,Y,N,N,CCK,84,0,0,0,0,0,84,0,0,0,0,0,0
282,SENGKANG EAST AVE,1,2015,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
282,TAMPINES ST 22,10,1983,Y,Y,N,N,N,N,TAP,104,0,0,26,78,0,0,0,0,0,0,0,0
282,TOH GUAN RD,16,1997,Y,N,N,Y,N,N,JE,95,0,0,0,95,0,0,0,0,0,0,0,0
282,YISHUN AVE 6,4,1985,Y,N,N,N,N,N,YS,24,0,0,16,8,0,0,0,0,0,0,0,0
282A,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
282A,TOH GUAN RD,5,1997,N,Y,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
282B,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,84,0,0,0,28,56,0,0,0,0,0,0,0
282C,SENGKANG EAST AVE,15,2014,Y,N,N,N,N,N,SK,84,0,0,0,28,56,0,0,0,0,0,0,0
283,BISHAN ST 22,2,1991,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
283,BT BATOK EAST AVE 3,10,1986,Y,Y,N,N,N,N,BB,106,0,0,85,19,2,0,0,0,0,0,0,0
283,CHOA CHU KANG AVE 3,16,1991,Y,N,N,N,N,N,CCK,141,0,0,0,141,0,0,0,0,0,0,0,0
283,TAMPINES ST 22,11,1983,Y,N,N,N,N,N,TAP,220,0,0,80,140,0,0,0,0,0,0,0,0
283,TOH GUAN RD,16,1997,Y,N,N,N,N,N,JE,100,0,0,0,100,0,0,0,0,0,0,0,0
283,YISHUN AVE 6,12,1984,Y,Y,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
284,BISHAN ST 22,2,1991,N,Y,N,N,N,N,BH,0,0,0,0,0,0,0,0,0,0,0,0,0
284,BT BATOK EAST AVE 3,2,1986,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
284,CHOA CHU KANG AVE 3,16,1990,Y,Y,N,N,N,N,CCK,115,0,0,0,115,0,0,0,0,0,0,0,0
284,TAMPINES ST 22,11,1983,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
284,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,37,74,0,0,0,0,0,0,0
284,YISHUN AVE 6,12,1984,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
285,BISHAN ST 22,21,1991,Y,N,N,N,N,N,BH,76,0,0,0,68,0,8,0,0,0,0,0,0
285,BT BATOK EAST AVE 3,13,1994,Y,Y,N,N,N,N,BB,62,0,0,0,0,62,0,0,0,0,0,0,0
285,CHOA CHU KANG AVE 3,12,1990,Y,Y,N,Y,N,N,CCK,99,0,0,0,99,0,0,0,0,0,0,0,0
285,TAMPINES ST 22,11,1983,Y,N,N,Y,N,N,TAP,219,0,0,78,140,0,1,0,0,0,0,0,0
285,YISHUN AVE 6,4,1985,Y,Y,N,N,N,N,YS,19,0,0,14,5,0,0,0,0,0,0,0,0
285A,BT BATOK EAST AVE 3,2,1994,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
285A,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
285B,TOH GUAN RD,16,1997,Y,N,N,N,N,N,JE,99,0,0,0,69,30,0,0,0,0,0,0,0
285C,TOH GUAN RD,15,1997,Y,N,N,Y,N,N,JE,68,0,0,0,0,0,68,0,0,0,0,0,0
285D,TOH GUAN RD,21,1997,Y,N,N,Y,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
285E,TOH GUAN RD,5,1997,N,N,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
286,BT BATOK EAST AVE 3,15,1994,Y,N,N,N,N,N,BB,93,0,0,0,0,93,0,0,0,0,0,0,0
286,CHOA CHU KANG AVE 3,14,1990,Y,Y,N,N,N,N,CCK,78,0,0,0,78,0,0,0,0,0,0,0,0
286,COMPASSVALE CRES,1,2016,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
286,TAMPINES ST 22,11,1983,Y,Y,N,N,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0
286,YISHUN AVE 6,12,1984,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
286B,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
286B,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
286C,TOH GUAN RD,21,1997,Y,N,N,N,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
287,CHOA CHU KANG AVE 2,9,1990,Y,Y,N,Y,N,N,CCK,72,0,0,0,0,0,72,0,0,0,0,0,0
287A,CHOA CHU KANG AVE 2,6,1992,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
287A,JURONG EAST ST 21,21,1997,Y,N,N,N,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
287B,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,56,0,0,0,28,28,0,0,0,0,0,0,0
287B,JURONG EAST ST 21,21,1997,Y,N,N,N,N,N,JE,113,0,0,0,0,2,111,0,0,0,0,0,0
287C,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
287C,JURONG EAST ST 21,21,1997,Y,N,N,N,N,N,JE,111,0,0,0,0,0,111,0,0,0,0,0,0
287D,JURONG EAST ST 21,15,1996,Y,N,N,N,N,N,JE,68,0,0,0,0,0,68,0,0,0,0,0,0
288,PUNGGOL PL,1,2011,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
288,TAMPINES ST 22,10,1983,Y,N,N,N,N,N,TAP,126,0,0,0,20,106,0,0,0,0,0,0,0
288A,BT BATOK ST 25,16,1996,Y,N,N,N,N,N,BB,90,0,0,0,0,30,60,0,0,0,0,0,0
288A,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
288A,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,90,0,0,0,45,45,0,0,0,0,0,0,0
288B,BT BATOK ST 25,16,1996,Y,N,N,N,N,N,BB,90,0,0,0,0,30,60,0,0,0,0,0,0
288B,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,84,0,0,0,28,56,0,0,0,0,0,0,0
288B,JURONG EAST ST 21,16,1998,Y,N,N,Y,N,N,JE,72,0,0,0,42,30,0,0,0,0,0,0,0
288B,PUNGGOL PL,16,2011,Y,N,N,N,N,N,PG,90,0,0,30,60,0,0,0,0,0,0,0,0
288C,BT BATOK ST 25,15,1997,Y,Y,N,N,N,N,BB,132,0,0,0,132,0,0,0,0,0,0,0,0
288D,BT BATOK ST 25,14,1996,Y,N,N,N,N,N,BB,137,0,0,0,137,0,0,0,0,0,0,0,0
288E,BT BATOK ST 25,14,1997,Y,N,N,Y,N,N,BB,144,0,0,0,135,9,0,0,0,0,0,0,0
288E,JURONG EAST ST 21,16,1998,Y,N,N,N,N,N,JE,75,0,0,0,45,30,0,0,0,0,0,0,0
288F,BT BATOK ST 25,15,1998,Y,N,N,N,N,N,BB,84,0,0,0,0,28,56,0,0,0,0,0,0
288J,BT BATOK ST 25,1,1997,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
289,BISHAN ST 24,24,1996,Y,N,N,N,N,N,BH,131,0,0,0,67,64,0,0,0,0,0,0,0
289,COMPASSVALE CRES,7,2016,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
289,YISHUN AVE 6,12,1985,Y,N,N,N,N,N,YS,136,0,0,0,78,58,0,0,0,0,0,0,0
289A,BT BATOK ST 25,16,1996,Y,N,N,N,N,N,BB,90,0,0,0,0,30,60,0,0,0,0,0,0
289A,COMPASSVALE CRES,15,2016,Y,N,N,N,N,N,SK,154,0,0,42,84,28,0,0,0,0,0,0,0
289C,BT BATOK ST 25,17,1997,Y,N,N,N,N,N,BB,112,0,0,0,0,96,16,0,0,0,0,0,0
289C,COMPASSVALE CRES,2,2017,N,Y,N,Y,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
289E,BT BATOK ST 25,16,1997,Y,Y,N,N,N,N,BB,185,0,0,0,161,24,0,0,0,0,0,0,0
289G,BT BATOK ST 25,15,1997,Y,N,N,Y,N,N,BB,156,0,0,0,147,9,0,0,0,0,0,0,0
29,LIM LIAK ST,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0
29A,CHAI CHEE AVE,15,1995,Y,Y,N,N,N,N,BD,68,0,0,0,0,0,68,0,0,0,0,0,0
290,BISHAN ST 24,30,1996,Y,N,N,N,N,N,BH,157,0,0,0,65,92,0,0,0,0,0,0,0
290,COMPASSVALE CRES,5,2000,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
290A,COMPASSVALE CRES,15,2000,Y,N,N,Y,N,N,SK,144,0,0,0,70,74,0,0,0,0,0,0,0
290C,BT BATOK EAST AVE 3,17,1996,Y,N,N,N,N,N,BB,96,0,0,0,0,0,96,0,0,0,0,0,0
290D,BT BATOK EAST AVE 3,19,1996,Y,Y,N,N,N,N,BB,126,0,0,0,90,36,0,0,0,0,0,0,0
290H,BT BATOK ST 24,4,1996,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
291,BISHAN ST 24,30,1996,Y,N,N,N,N,N,BH,157,0,0,0,65,92,0,0,0,0,0,0,0
291,CHOA CHU KANG AVE 3,12,1990,Y,N,N,N,N,N,CCK,88,0,0,0,88,0,0,0,0,0,0,0,0
291,TAMPINES ST 22,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
291,YISHUN ST 22,4,1985,Y,Y,N,N,N,N,YS,42,0,0,4,18,6,14,0,0,0,0,0,0
291A,COMPASSVALE ST,15,1999,Y,N,N,N,N,N,SK,102,0,0,0,28,74,0,0,0,0,0,0,0
291B,COMPASSVALE ST,15,1999,Y,N,N,N,N,N,SK,101,0,0,0,15,86,0,0,0,0,0,0,0
291C,BT BATOK ST 24,19,1996,Y,N,N,N,N,N,BB,102,0,0,0,69,33,0,0,0,0,0,0,0
291D,COMPASSVALE ST,15,1999,Y,N,N,N,N,N,SK,118,0,0,0,58,60,0,0,0,0,0,0,0
291E,BT BATOK ST 24,19,1996,Y,N,N,N,N,N,BB,120,0,0,0,87,33,0,0,0,0,0,0,0
291F,BT BATOK ST 24,3,1996,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
292,BT BATOK EAST AVE 6,7,2017,N,Y,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
292A,BT BATOK EAST AVE 6,26,2017,Y,N,N,N,N,N,BB,200,0,100,50,50,0,0,0,0,0,0,0,0
292A,COMPASSVALE ST,15,1999,Y,N,N,N,N,N,SK,98,0,0,0,14,84,0,0,0,0,0,0,0
292B,BT BATOK EAST AVE 6,35,2017,Y,N,N,N,N,N,BB,256,0,0,0,188,68,0,0,0,0,0,0,0
292B,COMPASSVALE ST,15,1999,Y,N,N,Y,N,N,SK,154,0,0,0,70,84,0,0,0,0,0,0,0
292C,BT BATOK EAST AVE 6,40,2017,Y,N,N,N,N,N,BB,154,0,0,0,76,78,0,0,0,0,0,0,0
292D,BT BATOK EAST AVE 6,1,2018,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
293,BT BATOK ST 21,7,2017,N,N,N,Y,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
293,CHOA CHU KANG AVE 3,12,1990,Y,N,N,Y,N,N,CCK,110,0,0,0,110,0,0,0,0,0,0,0,0
293,COMPASSVALE CRES,6,2015,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
293,TAMPINES ST 22,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
293A,BT BATOK ST 21,35,2017,Y,N,N,Y,N,N,BB,256,0,0,0,128,128,0,0,0,0,0,0,0
293A,COMPASSVALE CRES,15,2015,Y,N,N,N,N,Y,SK,82,0,0,0,56,26,0,0,0,0,0,0,0
293B,BT BATOK ST 21,40,2017,Y,N,N,N,N,N,BB,154,0,0,0,76,78,0,0,0,0,0,0,0
293B,COMPASSVALE CRES,15,2015,Y,Y,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
293C,BT BATOK ST 21,40,2017,Y,N,N,N,N,N,BB,154,0,0,0,76,78,0,0,0,0,0,0,0
293C,COMPASSVALE CRES,15,2015,Y,Y,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
293D,BT BATOK ST 21,35,2017,Y,N,N,N,N,N,BB,256,0,0,60,196,0,0,0,0,0,0,0,0
293D,COMPASSVALE CRES,15,2015,Y,N,N,N,N,N,SK,84,0,0,0,28,56,0,0,0,0,0,0,0
294,YISHUN ST 22,1,1985,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
294A,COMPASSVALE CRES,15,2015,Y,N,N,N,N,N,SK,84,0,0,0,56,28,0,0,0,0,0,0,0
295,PUNGGOL CTRL,16,2002,Y,N,N,N,N,N,PG,117,0,0,0,29,88,0,0,0,0,0,0,0
295,TAMPINES ST 22,12,1983,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
295A,COMPASSVALE CRES,15,2000,Y,N,N,Y,N,N,SK,142,0,0,0,86,56,0,0,0,0,0,0,0
296,COMPASSVALE CRES,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
296,PUNGGOL CTRL,16,2002,Y,N,N,N,N,N,PG,116,0,0,0,29,87,0,0,0,0,0,0,0
296,TAMPINES ST 22,10,1984,Y,N,N,Y,N,N,TAP,108,0,0,72,36,0,0,0,0,0,0,0,0
296A,COMPASSVALE CRES,15,2000,Y,N,N,N,N,N,SK,112,0,0,0,56,56,0,0,0,0,0,0,0
296A,CHOA CHU KANG AVE 2,16,1998,Y,N,N,N,N,N,CCK,83,0,0,0,56,16,11,0,0,0,0,0,0
296B,BT BATOK ST 22,33,2017,Y,N,N,Y,N,N,BB,261,0,0,136,61,64,0,0,0,0,0,0,0
296B,COMPASSVALE CRES,15,2000,Y,N,N,Y,N,N,SK,114,0,0,0,57,57,0,0,0,0,0,0,0
296C,BT BATOK ST 22,38,2017,Y,N,N,N,N,N,BB,259,0,0,0,148,111,0,0,0,0,0,0,0
296C,CHOA CHU KANG AVE 2,13,1998,Y,N,N,N,N,N,CCK,66,0,0,0,22,22,22,0,0,0,0,0,0
297,CHOA CHU KANG AVE 2,16,1998,Y,N,N,N,Y,N,CCK,52,0,0,0,26,26,0,0,0,0,0,0,0
297,TAMPINES ST 22,12,1983,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
297A,COMPASSVALE ST,17,1999,Y,Y,N,N,N,N,SK,177,0,0,0,99,46,32,0,0,0,0,0,0
297B,COMPASSVALE ST,17,1999,Y,N,N,N,N,N,SK,177,0,0,0,99,46,32,0,0,0,0,0,0
297B,CHOA CHU KANG AVE 2,16,1998,Y,N,N,N,Y,N,CCK,70,0,0,0,46,24,0,0,0,0,0,0,0
297C,CHOA CHU KANG AVE 2,16,1998,Y,Y,N,N,N,N,CCK,92,0,0,0,46,46,0,0,0,0,0,0,0
297D,COMPASSVALE ST,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
297D,CHOA CHU KANG AVE 2,16,1998,Y,N,N,N,N,N,CCK,92,0,0,0,46,46,0,0,0,0,0,0,0
298,BT BATOK ST 22,25,1996,Y,N,N,N,N,N,BB,75,0,0,0,51,24,0,0,0,0,0,0,0
298,TAMPINES ST 22,12,1984,Y,Y,N,N,N,N,TAP,110,0,0,0,16,94,0,0,0,0,0,0,0
298B,COMPASSVALE ST,17,1999,Y,N,N,Y,N,N,SK,177,0,0,0,67,78,32,0,0,0,0,0,0
298C,COMPASSVALE ST,17,1999,Y,N,N,N,N,N,SK,177,0,0,0,67,78,32,0,0,0,0,0,0
299,BT BATOK ST 22,25,1995,Y,N,N,N,N,N,BB,78,0,0,0,0,0,78,0,0,0,0,0,0
299,PUNGGOL CTRL,16,2002,Y,N,N,N,N,N,PG,114,0,0,0,42,72,0,0,0,0,0,0,0
299,YISHUN ST 20,13,1999,Y,N,N,N,N,N,YS,96,0,0,0,0,96,0,0,0,0,0,0,0
299A,COMPASSVALE ST,17,1999,Y,N,N,Y,N,N,SK,177,0,0,0,51,94,32,0,0,0,0,0,0
299A,TAMPINES ST 22,10,2010,Y,N,N,N,N,N,TAP,108,0,54,54,0,0,0,0,0,0,0,0,0
299B,COMPASSVALE ST,17,1999,Y,N,N,N,N,N,SK,177,0,0,0,51,94,32,0,0,0,0,0,0
3,BEACH RD,16,1970,Y,Y,N,N,N,N,KWN,138,0,1,134,0,3,0,0,0,0,0,0,0
3,CHANGI VILLAGE RD,1,1975,N,Y,Y,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EVERTON PK,12,1980,Y,Y,N,N,N,N,BM,95,0,0,62,0,33,0,0,0,0,0,0,0
3,GEYLANG SERAI,1,2010,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
3,HAIG RD,13,1975,Y,Y,N,N,N,N,GL,144,0,0,144,0,0,0,0,0,0,0,0,0
3,HOLLAND CL,28,1997,Y,N,N,N,N,N,QT,102,0,0,0,48,54,0,0,0,0,0,0,0
3,JLN BT MERAH,14,1974,Y,N,N,Y,N,N,BM,520,0,0,0,0,0,0,0,0,520,0,0,0
3,JLN KUKOH,16,1966,Y,Y,N,N,N,N,CT,270,0,0,0,0,0,0,0,0,270,0,0,0
3,MARINE TER,25,1974,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
3,MARSILING RD,13,1973,Y,N,N,Y,N,N,WL,456,0,0,0,0,0,0,0,0,456,0,0,0
3,PINE CL,19,1998,Y,N,N,N,N,N,GL,156,0,0,0,100,56,0,0,0,0,0,0,0
3,QUEEN'S RD,12,1973,Y,Y,N,Y,N,N,BT,150,0,0,28,122,0,0,0,0,0,0,0,0
3,ST. GEORGE'S RD,14,1975,Y,Y,N,N,N,N,KWN,284,0,0,276,0,8,0,0,0,0,0,0,0
3,TOH YI DR,15,1987,Y,N,N,Y,N,N,BT,64,0,0,0,0,0,64,0,0,0,0,0,0
3,UPP BOON KENG RD,1,2007,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,C'WEALTH DR,1,2010,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,HOLLAND CL,14,1997,Y,N,N,Y,N,N,QT,101,0,0,0,75,26,0,0,0,0,0,0,0
3A,TELOK BLANGAH CRES,3,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
3B,UPP BOON KENG RD,25,2005,Y,N,N,N,N,N,KWN,142,0,0,0,96,46,0,0,0,0,0,0,0
3C,UPP BOON KENG RD,26,2006,Y,N,N,N,N,N,KWN,173,0,0,0,125,48,0,0,0,0,0,0,0
3D,UPP BOON KENG RD,26,2006,Y,N,N,N,N,N,KWN,175,0,0,0,127,48,0,0,0,0,0,0,0
30,BENDEMEER RD,12,1970,Y,Y,N,N,N,N,KWN,125,0,0,124,0,1,0,0,0,0,0,0,0
30,CASSIA CRES,19,1997,Y,N,N,N,N,N,GL,155,0,0,0,101,54,0,0,0,0,0,0,0
30,CHAI CHEE AVE,10,1972,Y,N,N,Y,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0
30,GHIM MOH LINK,38,2017,Y,N,N,N,N,N,QT,295,0,54,37,147,0,0,0,57,0,0,0,0
30,HOLLAND CL,28,1995,Y,N,N,N,N,N,QT,102,0,0,0,48,54,0,0,0,0,0,0,0
30,JLN BAHAGIA,16,1986,Y,N,N,N,N,N,KWN,100,0,0,0,44,56,0,0,0,0,0,0,0
30,KELANTAN RD,16,1980,Y,Y,N,N,N,N,CT,138,0,0,137,0,1,0,0,0,0,0,0,0
30,MARSILING DR,14,1976,Y,N,N,Y,N,N,WL,156,0,0,130,26,0,0,0,0,0,0,0,0
30,TEBAN GDNS RD,12,1979,Y,N,N,N,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0
30A,CASSIA CRES,1,1997,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
301,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,195,0,0,170,22,1,2,0,0,0,0,0,0
301,BT BATOK ST 31,12,1984,Y,Y,N,Y,N,N,BB,92,0,0,0,61,31,0,0,0,0,0,0,0
301,HOUGANG AVE 5,13,1983,Y,N,N,N,N,N,HG,120,0,0,72,48,0,0,0,0,0,0,0,0
301,JURONG EAST ST 32,13,1982,Y,N,N,N,N,N,JE,166,0,0,140,24,1,1,0,0,0,0,0,0
301,SHUNFU RD,11,1984,Y,N,N,Y,N,N,BH,70,0,0,0,0,0,70,0,0,0,0,0,0
301A,ANCHORVALE DR,15,1999,Y,N,N,N,N,N,SK,88,0,0,0,14,74,0,0,0,0,0,0,0
301B,ANCHORVALE DR,15,2000,Y,N,N,N,N,N,SK,112,0,0,0,28,84,0,0,0,0,0,0,0
